tm,minTa,maxTa,avgTa,sumRn,hr1MaxRn
2021-01-25,10.4,15.45,12.475,0.0,
2021-01-26,8.55,13.575,10.8,62.2,
2021-01-27,5.175,10.625,7.725,0.0,
2021-01-28,0.5,11.225,6.225,0.5,
2021-01-29,-0.25,5.325,2.325,0.5,
2021-01-30,0.95,11.549999999999999,7.1,0.0,
2021-01-31,4.6499999999999995,14.8,11.0,6.699999999999999,
2021-02-01,9.375,15.25,11.55,97.1,
2021-02-02,2.15,10.05,4.375,0.0,
2021-02-03,2.65,8.8,5.475,0.0,
2021-02-04,3.825,10.325,6.925000000000001,0.5,
2021-02-05,3.575,10.5,7.375,4.7,
2021-02-06,5.525,15.1,10.075,0.0,
2021-02-07,6.275,16.175,10.95,0.0,
2021-02-08,2.8249999999999997,8.375,4.875,0.0,
2021-02-09,2.875,8.125,5.25,0.0,
2021-02-10,4.1,11.775,7.75,0.0,
2021-02-11,6.55,13.175,10.05,0.0,
2021-02-12,9.375,14.075,11.875,0.0,
2021-02-13,10.225,17.475,13.35,0.0,
2021-02-14,11.100000000000001,17.925,14.125,31.9,
2021-02-15,3.1,12.625,7.85,0.0,
2021-02-16,2.5999999999999996,9.925,5.8,0.4,
2021-02-17,-2.125,3.55,0.9,5.5,
2021-02-18,-1.55,3.7249999999999996,1.925,6.5,
2021-02-19,1.7,12.575,7.875,0.0,
2021-02-20,10.1,17.6,14.175,0.0,
2021-02-21,13.65,19.675,16.424999999999997,0.0,
2021-02-22,9.25,22.275,14.425,0.0,
2021-02-23,5.975,11.375,8.4,0.0,
2021-02-24,5.6,14.5,10.15,0.0,
2021-02-25,8.95,14.95,11.5,52.900000000000006,
2021-02-26,9.675,13.4,11.274999999999999,17.6,
2021-02-27,10.525,13.4,11.45,0.0,
2021-02-28,11.075,16.5,14.125,1.5,
2021-03-01,8.375,18.2,14.575,65.1,
2021-03-02,4.975,10.075,7.4,0.1,
2021-03-03,4.625,12.8,9.1,0.0,
2021-03-04,9.425,12.725,11.225000000000001,167.7,
2021-03-05,10.5,15.100000000000001,12.275,0.2,
2021-03-06,9.5,15.475,11.725,0.0,
