tm,minTa,maxTa,avgTa,sumRn,hr1MaxRn
2005-02-18,-0.5599999999999999,4.0600000000000005,2.18,4.1,
2005-02-19,-7.659999999999999,1.1400000000000001,-2.12,3.5,
2005-02-20,-10.440000000000001,-1.9600000000000002,-6.74,0.0,
2005-02-21,-11.34,-1.32,-6.6,0.6,
2005-02-22,-9.959999999999999,5.88,-1.0,7.7,
2005-02-23,-4.6,3.3600000000000003,-0.5,0.0,
2005-02-24,-5.2,6.9799999999999995,-0.52,0.0,
2005-02-25,-6.36,0.9200000000000002,-3.46,0.0,
2005-02-26,-10.440000000000001,0.38,-5.08,0.0,
2005-02-27,-10.86,3.4,-3.3800000000000003,0.0,
2005-02-28,-5.46,6.459999999999999,0.15999999999999998,0.0,
2005-03-01,-7.040000000000001,5.58,-0.4800000000000001,0.0,
2005-03-02,-3.08,2.9799999999999995,-0.5000000000000001,4.4,
2005-03-03,-6.74,3.4,-2.12,0.0,
2005-03-04,-7.4,4.74,-1.52,0.0,
2005-03-05,-7.760000000000001,3.88,-1.8800000000000001,5.9,
2005-03-06,-6.5,7.18,0.1,0.2,
2005-03-07,-4.84,12.32,4.220000000000001,0.0,
2005-03-08,0.9799999999999999,13.16,6.88,0.0,
2005-03-09,-3.7600000000000002,17.740000000000002,7.0200000000000005,0.0,
2005-03-10,5.16,17.119999999999997,11.32,15.2,
2005-03-11,-3.9,8.58,1.7399999999999998,26.3,
2005-03-12,-6.7,-0.13999999999999999,-3.7,0.0,
2005-03-13,-7.159999999999999,2.9,-2.02,0.0,
2005-03-14,-6.08,8.9,1.6199999999999999,0.0,
2005-03-15,-1.8399999999999999,8.879999999999999,2.8,3.0,
2005-03-16,0.62,14.559999999999999,7.040000000000001,0.8,
2005-03-17,3.1399999999999997,10.6,6.0600000000000005,55.5,
2005-03-18,-0.44000000000000006,8.36,3.6399999999999997,0.0,
2005-03-19,-3.88,12.18,4.12,0.0,
2005-03-20,0.5200000000000001,11.559999999999999,5.32,0.0,
2005-03-21,-2.46,17.14,7.459999999999999,2.0,
2005-03-22,2.92,13.3,6.88,76.0,
2005-03-23,2.5,13.98,7.459999999999999,0.0,
2005-03-24,-0.74,5.62,1.5,22.7,
